"date","close_price","open_price","high","low","amount","diff_ratio"
"2012-2-9","2,349.59","2,344.22","2,363.61","2,333.93","9.80B","0.09%"
"2012-2-8","2,347.53","2,291.81","2,350.96","2,286.82","8.71B","2.43%"
"2012-2-7","2,291.90","2,319.42","2,319.71","2,278.82","6.73B","-1.68%"
"2012-2-6","2,331.14","2,334.25","2,341.57","2,317.42","7.57B","0.03%"
"2012-2-3","2,330.40","2,306.66","2,336.27","2,300.98","7.89B","0.77%"
"2012-2-2","2,312.56","2,273.85","2,312.56","2,268.69","6.35B","1.96%"
"2012-2-1","2,268.08","2,288.07","2,305.86","2,263.34","5.36B","-1.07%"
"2012-1-31","2,292.61","2,285.95","2,296.38","2,277.06","4.87B","0.33%"
"2012-1-30","2,285.04","2,324.49","2,324.49","2,284.29","5.84B","-1.47%"
"2012-1-20","2,319.12","2,300.50","2,322.89","2,293.89","6.99B","1.00%"
"2012-1-19","2,296.08","2,266.08","2,305.71","2,259.34","7.25B","1.31%"
"2012-1-18","2,266.38","2,298.83","2,311.58","2,257.90","8.99B","-1.39%"
"2012-1-17","2,298.38","2,206.53","2,298.38","2,196.12","8.78B","4.18%"
"2012-1-16","2,206.19","2,230.43","2,241.26","2,206.05","4.59B","-1.71%"
"2012-1-13","2,244.58","2,277.08","2,281.53","2,225.74","7.15B","-1.34%"
"2012-1-12","2,275.01","2,268.74","2,295.22","2,265.26","7.16B","-0.05%"
"2012-1-11","2,276.05","2,282.91","2,290.64","2,265.18","8.44B","-0.42%"
"2012-1-10","2,285.74","2,221.83","2,288.63","2,218.27","10.96B","2.69%"
"2012-1-9","2,225.89","2,164.74","2,226.22","2,148.45","7.68B","2.89%"
"2012-1-6","2,163.39","2,148.15","2,164.32","2,132.63","5.06B","0.70%"
"2012-1-5","2,148.45","2,160.90","2,183.40","2,145.56","5.87B","-0.97%"
"2012-1-4","2,169.39","2,212.00","2,217.52","2,168.64","4.92B","-1.37%"
"2011-12-30","2,199.42","2,177.52","2,200.99","2,177.52","5.19B","1.19%"
"2011-12-29","2,173.56","2,161.18","2,181.95","2,157.11","4.47B","0.16%"
"2011-12-28","2,170.01","2,157.65","2,170.67","2,134.02","4.96B","0.18%"
"2011-12-27","2,166.21","2,186.71","2,196.97","2,162.72","4.57B","-1.09%"
"2011-12-26","2,190.11","2,193.66","2,213.45","2,186.07","4.36B","-0.67%"
"2011-12-23","2,204.78","2,183.91","2,219.79","2,178.14","5.24B","0.85%"
"2011-12-22","2,186.30","2,178.57","2,201.59","2,149.42","5.90B","-0.22%"
"2011-12-21","2,191.15","2,230.18","2,237.47","2,188.71","5.09B","-1.12%"
"2011-12-20","2,215.93","2,209.70","2,239.86","2,206.52","5.28B","-0.10%"
"2011-12-19","2,218.24","2,208.07","2,221.45","2,164.89","5.78B","-0.30%"
"2011-12-16","2,224.84","2,179.51","2,225.54","2,170.75","5.73B","2.01%"
"2011-12-15","2,180.90","2,215.79","2,216.91","2,179.47","5.67B","-2.14%"
"2011-12-14","2,228.53","2,241.39","2,256.74","2,224.72","4.41B","-0.89%"
"2011-12-13","2,248.59","2,283.22","2,285.81","2,245.87","5.86B","-1.87%"
"2011-12-12","2,291.54","2,312.15","2,315.81","2,290.26","3.96B","-1.02%"
"2011-12-9","2,315.27","2,315.51","2,331.26","2,309.46","4.00B","-0.62%"
"2011-12-8","2,329.82","2,329.91","2,346.65","2,302.64","5.15B","-0.12%"
"2011-12-7","2,332.73","2,325.56","2,339.85","2,317.81","4.16B","0.29%"
"2011-12-6","2,325.90","2,326.66","2,331.89","2,310.16","4.59B","-0.31%"
"2011-12-5","2,333.23","2,363.11","2,363.13","2,327.61","5.22B","-1.16%"
"2011-12-2","2,360.66","2,374.90","2,378.30","2,344.85","5.99B","-1.10%"
"2011-12-1","2,386.86","2,392.48","2,423.56","2,376.92","9.86B","2.29%"
"2011-11-30","2,333.41","2,406.33","2,407.33","2,319.44","7.66B","-3.27%"
"2011-11-29","2,412.39","2,398.99","2,413.33","2,388.20","5.51B","1.23%"
"2011-11-28","2,383.03","2,383.89","2,396.83","2,372.16","4.61B","0.12%"
"2011-11-25","2,380.22","2,393.33","2,403.94","2,372.62","4.54B","-0.72%"
"2011-11-24","2,397.55","2,379.15","2,409.72","2,370.69","5.22B","0.10%"
"2011-11-23","2,395.06","2,415.20","2,418.56","2,390.65","5.05B","-0.73%"
"2011-11-22","2,412.63","2,400.98","2,414.85","2,387.83","5.14B","-0.10%"
"2011-11-21","2,415.13","2,416.73","2,419.24","2,396.09","5.02B","-0.06%"
"2011-11-18","2,416.56","2,448.39","2,448.51","2,411.04","7.22B","-1.89%"
"2011-11-17","2,463.05","2,467.70","2,482.53","2,459.16","6.64B","-0.16%"
"2011-11-16","2,466.96","2,529.07","2,529.46","2,456.86","9.34B","-2.48%"
"2011-11-15","2,529.76","2,525.95","2,534.06","2,518.70","7.92B","0.04%"
"2011-11-14","2,528.71","2,498.67","2,529.63","2,496.34","8.12B","1.92%"
"2011-11-11","2,481.08","2,483.96","2,496.53","2,472.76","6.61B","0.06%"
"2011-11-10","2,479.54","2,498.59","2,507.45","2,478.14","8.71B","-1.80%"
"2011-11-9","2,524.92","2,512.59","2,527.70","2,489.02","7.82B","0.84%"
"2011-11-8","2,503.84","2,514.26","2,524.82","2,500.02","7.87B","-0.24%"
"2011-11-7","2,509.80","2,518.90","2,536.18","2,507.62","7.89B","-0.73%"
"2011-11-4","2,528.29","2,525.24","2,536.78","2,512.90","10.19B","0.81%"
"2011-11-3","2,508.09","2,510.84","2,535.24","2,507.30","13.66B","0.16%"
"2011-11-2","2,504.11","2,437.87","2,505.12","2,433.72","10.55B","1.38%"
"2011-11-1","2,470.02","2,450.33","2,491.35","2,445.53","8.89B","0.07%"
"2011-10-31","2,468.25","2,470.25","2,478.31","2,455.20","8.42B","-0.21%"
"2011-10-28","2,473.41","2,462.08","2,483.76","2,456.18","11.00B","1.55%"
"2011-10-27","2,435.61","2,432.47","2,449.70","2,426.32","8.24B","0.33%"
"2011-10-26","2,427.48","2,398.19","2,448.98","2,394.73","10.74B","0.74%"
"2011-10-25","2,409.67","2,366.40","2,414.05","2,357.39","9.09B","1.66%"
"2011-10-24","2,370.33","2,322.02","2,371.09","2,307.15","7.09B","2.29%"
"2011-10-21","2,317.28","2,330.51","2,340.31","2,313.78","4.84B","-0.60%"
"2011-10-20","2,331.37","2,365.91","2,368.64","2,315.90","6.54B","-1.94%"
"2011-10-19","2,377.51","2,387.83","2,401.69","2,374.42","5.85B","-0.25%"
"2011-10-18","2,383.49","2,423.28","2,425.65","2,378.67","7.95B","-2.33%"
"2011-10-17","2,440.40","2,434.49","2,452.99","2,424.73","5.83B","0.37%"
"2011-10-14","2,431.37","2,429.88","2,437.59","2,409.29","6.07B","-0.30%"
"2011-10-13","2,438.79","2,412.83","2,439.64","2,406.28","8.79B","0.78%"
"2011-10-12","2,420.00","2,335.49","2,421.69","2,318.63","9.15B","3.04%"
"2011-10-11","2,348.52","2,401.74","2,412.38","2,323.41","6.40B","0.16%"
"2011-10-10","2,344.79","2,363.08","2,368.15","2,338.69","4.17B","-0.61%"
"2011-9-30","2,359.22","2,368.40","2,377.54","2,348.22","4.88B","-0.26%"
"2011-9-29","2,365.34","2,378.42","2,387.54","2,358.57","5.92B","-1.12%"
"2011-9-28","2,392.06","2,427.29","2,430.27","2,383.40","5.58B","-0.95%"
"2011-9-27","2,415.05","2,410.99","2,423.91","2,395.16","5.52B","0.91%"
"2011-9-26","2,393.18","2,416.23","2,441.73","2,384.64","5.74B","-1.64%"
"2011-9-23","2,433.16","2,411.83","2,440.75","2,400.14","6.73B","-0.41%"
"2011-9-22","2,443.06","2,491.21","2,499.98","2,442.46","7.47B","-2.78%"
"2011-9-21","2,512.96","2,450.12","2,517.67","2,438.85","8.67B","2.66%"
"2011-9-20","2,447.76","2,433.72","2,460.03","2,426.70","4.63B","0.41%"
"2011-9-19","2,437.79","2,469.60","2,469.60","2,437.17","4.87B","-1.79%"
"2011-9-16","2,482.34","2,490.18","2,499.48","2,475.76","4.80B","0.13%"
"2011-9-15","2,479.05","2,482.86","2,496.57","2,477.65","5.60B","-0.23%"
"2011-9-14","2,484.83","2,478.59","2,485.93","2,439.37","5.41B","0.55%"
"2011-9-13","2,471.30","2,467.73","2,477.08","2,453.80","4.99B","-1.06%"
"2011-9-9","2,497.75","2,506.97","2,528.42","2,487.14","5.13B","-0.05%"
"2011-9-8","2,498.94","2,523.96","2,524.38","2,498.11","5.53B","-0.68%"
"2011-9-7","2,516.09","2,480.94","2,516.75","2,475.22","5.97B","1.84%"
"2011-9-6","2,470.52","2,465.57","2,482.24","2,459.54","4.92B","-0.33%"
"2011-9-5","2,478.74","2,510.10","2,510.10","2,478.20","5.50B","-1.96%"
"2011-9-2","2,528.28","2,551.56","2,557.31","2,517.62","5.44B","-1.09%"
"2011-9-1","2,556.04","2,569.80","2,584.80","2,547.85","5.73B","-0.44%"
"2011-8-31","2,567.34","2,566.53","2,574.42","2,545.10","5.92B","0.03%"
"2011-8-30","2,566.59","2,592.60","2,615.14","2,563.69","7.59B","-0.38%"
"2011-8-29","2,576.41","2,595.47","2,595.47","2,570.84","7.37B","-1.37%"
"2011-8-26","2,612.19","2,602.21","2,616.64","2,593.24","7.78B","-0.12%"
"2011-8-25","2,615.26","2,546.40","2,616.30","2,545.05","10.45B","2.92%"
"2011-8-24","2,541.09","2,562.41","2,569.28","2,536.26","6.55B","-0.51%"
"2011-8-23","2,554.02","2,524.88","2,554.18","2,514.95","6.09B","1.52%"
"2011-8-22","2,515.86","2,534.57","2,553.41","2,507.78","6.12B","-0.73%"
"2011-8-19","2,534.36","2,519.65","2,538.27","2,513.75","7.06B","-0.98%"
"2011-8-18","2,559.47","2,601.99","2,603.48","2,556.86","7.10B","-1.61%"
"2011-8-17","2,601.26","2,603.96","2,617.16","2,596.04","7.01B","-0.26%"
"2011-8-16","2,608.17","2,627.85","2,636.36","2,601.50","8.52B","-0.71%"
"2011-8-15","2,626.77","2,598.14","2,627.10","2,584.41","8.87B","1.30%"
"2011-8-12","2,593.17","2,593.40","2,605.45","2,585.85","9.72B","0.45%"
"2011-8-11","2,581.51","2,508.86","2,582.16","2,505.01","9.56B","1.27%"
"2011-8-10","2,549.18","2,562.39","2,579.16","2,544.95","10.04B","0.91%"
"2011-8-9","2,526.07","2,468.03","2,537.41","2,437.68","10.37B","-0.03%"
"2011-8-8","2,526.82","2,599.29","2,614.19","2,497.92","11.03B","-3.79%"
"2011-8-5","2,626.42","2,620.28","2,644.58","2,605.14","7.86B","-2.15%"
"2011-8-4","2,684.04","2,683.19","2,698.82","2,675.53","5.89B","0.21%"
"2011-8-3","2,678.48","2,659.12","2,688.06","2,654.36","6.40B","-0.03%"
"2011-8-2","2,679.26","2,689.97","2,689.97","2,651.28","7.00B","-0.91%"
"2011-8-1","2,703.78","2,697.57","2,712.89","2,688.53","5.90B","0.08%"
"2011-7-29","2,701.73","2,706.50","2,721.53","2,681.27","7.55B","-0.26%"
"2011-7-28","2,708.78","2,701.77","2,712.09","2,684.66","7.85B","-0.54%"
"2011-7-27","2,723.49","2,690.14","2,726.80","2,680.43","8.04B","0.76%"
"2011-7-26","2,703.03","2,685.75","2,704.94","2,677.12","7.29B","0.53%"
"2011-7-25","2,688.75","2,759.63","2,759.63","2,680.75","11.12B","-2.96%"
"2011-7-22","2,770.79","2,769.86","2,782.17","2,763.80","7.02B","0.18%"
"2011-7-21","2,765.89","2,795.90","2,799.85","2,763.42","8.18B","-1.01%"
"2011-7-20","2,794.20","2,810.44","2,817.28","2,779.38","8.40B","-0.10%"
"2011-7-19","2,796.98","2,804.92","2,809.31","2,790.69","9.27B","-0.70%"
"2011-7-18","2,816.69","2,821.36","2,826.96","2,807.11","10.81B","-0.12%"
"2011-7-15","2,820.17","2,803.58","2,821.34","2,794.16","10.75B","0.35%"
"2011-7-14","2,810.44","2,798.21","2,811.70","2,788.98","10.45B","0.54%"
"2011-7-13","2,795.48","2,756.03","2,797.27","2,756.03","9.19B","1.48%"
"2011-7-12","2,754.58","2,783.72","2,783.72","2,752.19","9.67B","-1.72%"
"2011-7-11","2,802.69","2,789.45","2,807.32","2,780.67","8.61B","0.18%"
"2011-7-8","2,797.77","2,797.03","2,807.38","2,784.13","8.62B","0.13%"
"2011-7-7","2,794.27","2,813.19","2,825.12","2,793.89","11.65B","-0.58%"
"2011-7-6","2,810.48","2,811.82","2,811.82","2,780.73","10.31B","-0.21%"
"2011-7-5","2,816.35","2,812.72","2,818.14","2,799.11","11.01B","0.13%"
"2011-7-4","2,812.82","2,770.94","2,813.27","2,770.94","12.20B","1.94%"
"2011-7-1","2,759.36","2,767.83","2,778.67","2,752.97","9.21B","-0.10%"
"2011-6-30","2,762.08","2,729.99","2,774.37","2,729.99","9.10B","1.23%"
"2011-6-29","2,728.48","2,757.40","2,759.23","2,727.25","8.82B","-1.11%"
"2011-6-28","2,759.20","2,759.71","2,763.28","2,736.40","8.83B","0.04%"
"2011-6-27","2,758.23","2,746.79","2,769.04","2,743.50","10.16B","0.44%"
"2011-6-24","2,746.21","2,678.05","2,759.71","2,674.30","12.58B","2.16%"
"2011-6-23","2,688.25","2,640.66","2,693.42","2,630.34","7.38B","1.47%"
"2011-6-22","2,649.32","2,648.53","2,657.73","2,633.47","5.83B","0.11%"
"2011-6-21","2,646.48","2,628.02","2,648.02","2,618.81","6.48B","0.96%"
"2011-6-20","2,621.25","2,635.83","2,637.88","2,610.99","6.01B","-0.82%"
"2011-6-17","2,642.82","2,661.41","2,675.03","2,641.39","6.44B","-0.81%"
"2011-6-16","2,664.28","2,685.63","2,691.94","2,663.12","7.09B","-1.52%"
"2011-6-15","2,705.43","2,717.68","2,730.48","2,705.07","7.49B","-0.90%"
"2011-6-14","2,730.04","2,696.22","2,735.55","2,691.67","8.31B","1.10%"
"2011-6-13","2,700.38","2,687.65","2,703.42","2,669.40","6.31B","-0.18%"
"2011-6-10","2,705.14","2,696.13","2,707.74","2,672.32","7.34B","0.07%"
"2011-6-9","2,703.35","2,743.54","2,747.33","2,702.69","8.35B","-1.71%"
"2011-6-8","2,750.29","2,742.04","2,754.12","2,715.25","7.43B","0.22%"
"2011-6-7","2,744.30","2,720.97","2,745.77","2,717.31","6.50B","0.60%"
"2011-6-3","2,728.02","2,701.77","2,732.43","2,701.25","6.80B","0.84%"
"2011-6-2","2,705.18","2,715.32","2,727.99","2,676.54","8.60B","-1.40%"
"2011-6-1","2,743.57","2,737.06","2,744.56","2,726.49","6.86B","0.00%"
"2011-5-31","2,743.47","2,707.56","2,744.93","2,702.09","6.79B","1.37%"
"2011-5-30","2,706.36","2,704.48","2,728.06","2,689.21","6.52B","-0.13%"
"2011-5-27","2,709.95","2,739.39","2,746.84","2,708.55","8.25B","-0.97%"
"2011-5-26","2,736.53","2,755.39","2,764.89","2,734.54","7.87B","-0.19%"
"2011-5-25","2,741.74","2,764.56","2,771.18","2,737.33","7.44B","-0.92%"
"2011-5-24","2,767.06","2,766.06","2,771.75","2,744.78","7.49B","-0.27%"
"2011-5-23","2,774.57","2,853.29","2,853.29","2,771.12","9.86B","-2.93%"
"2011-5-20","2,858.46","2,858.31","2,866.76","2,850.45","7.07B","-0.04%"
"2011-5-19","2,859.57","2,879.39","2,884.14","2,856.83","7.70B","-0.46%"
"2011-5-18","2,872.77","2,846.72","2,877.43","2,843.68","7.68B","0.70%"
"2011-5-17","2,852.77","2,846.45","2,869.23","2,821.20","9.48B","0.13%"
"2011-5-16","2,849.07","2,864.38","2,877.09","2,846.31","8.46B","-0.76%"
"2011-5-13","2,871.03","2,846.31","2,871.99","2,832.25","9.32B","0.95%"
"2011-5-12","2,844.08","2,864.98","2,876.45","2,843.10","10.02B","-1.36%"
"2011-5-11","2,883.42","2,890.35","2,897.14","2,868.35","9.25B","-0.25%"
"2011-5-10","2,890.63","2,876.98","2,891.03","2,865.10","8.13B","0.63%"
"2011-5-9","2,872.46","2,868.24","2,885.18","2,861.42","8.16B","0.30%"
"2011-5-6","2,863.89","2,842.76","2,881.71","2,834.46","9.11B","-0.30%"
"2011-5-5","2,872.40","2,854.77","2,880.12","2,849.91","9.11B","0.22%"
"2011-5-4","2,866.02","2,916.84","2,916.97","2,860.07","11.15B","-2.26%"
"2011-5-3","2,932.19","2,911.51","2,933.46","2,890.22","9.64B","0.71%"
"2011-4-29","2,911.51","2,886.63","2,913.56","2,871.01","8.75B","0.85%"
"2011-4-28","2,887.04","2,937.95","2,953.19","2,884.84","10.52B","-1.31%"
"2011-4-27","2,925.41","2,946.33","2,961.13","2,907.66","10.55B","-0.46%"
"2011-4-26","2,938.98","2,956.95","2,970.28","2,931.50","9.52B","-0.88%"
"2011-4-25","2,964.95","3,003.03","3,003.61","2,964.64","11.73B","-1.51%"
"2011-4-22","3,010.52","3,025.70","3,032.97","3,004.46","11.85B","-0.53%"
"2011-4-21","3,026.67","3,021.77","3,035.47","3,012.54","12.15B","0.65%"
"2011-4-20","3,007.04","3,005.97","3,019.12","2,992.67","11.97B","0.27%"
"2011-4-19","2,999.04","3,038.81","3,038.81","2,996.22","14.19B","-1.91%"
"2011-4-18","3,057.33","3,040.53","3,067.46","3,037.19","13.75B","0.22%"
"2011-4-15","3,050.53","3,036.34","3,062.53","3,020.16","12.85B","0.26%"
"2011-4-14","3,042.64","3,049.67","3,058.24","3,036.73","12.95B","-0.25%"
"2011-4-13","3,050.40","3,006.83","3,050.40","2,994.47","12.82B","0.96%"
"2011-4-12","3,021.37","3,012.79","3,039.12","3,003.45","14.60B","-0.05%"
"2011-4-11","3,022.75","3,037.91","3,059.57","3,019.89","14.72B","-0.24%"
"2011-4-8","3,030.02","3,005.37","3,031.10","2,998.34","11.43B","0.74%"
"2011-4-7","3,007.91","3,003.20","3,012.29","2,990.31","12.47B","0.22%"
"2011-4-6","3,001.36","2,964.21","3,005.24","2,963.90","14.17B","1.14%"
"2011-4-1","2,967.41","2,932.48","2,967.85","2,924.39","9.98B","1.34%"
"2011-3-31","2,928.11","2,954.65","2,961.63","2,914.38","10.89B","-0.94%"
"2011-3-30","2,955.77","2,955.45","2,968.18","2,935.75","12.65B","-0.08%"
"2011-3-29","2,958.08","2,979.86","2,994.17","2,953.54","16.85B","-0.87%"
"2011-3-28","2,984.01","2,985.36","3,005.78","2,979.20","15.60B","0.21%"
"2011-3-25","2,977.81","2,948.54","2,985.08","2,946.70","13.64B","1.06%"
"2011-3-24","2,946.71","2,949.85","2,958.66","2,942.13","10.90B","-0.06%"
"2011-3-23","2,948.48","2,919.02","2,950.42","2,911.63","11.26B","1.01%"
"2011-3-22","2,919.14","2,917.69","2,923.39","2,884.75","9.51B","0.34%"
"2011-3-21","2,909.14","2,913.91","2,927.07","2,895.15","9.68B","0.08%"
"2011-3-18","2,906.89","2,920.81","2,930.61","2,900.87","10.06B","0.33%"
"2011-3-17","2,897.30","2,906.95","2,935.62","2,885.65","13.78B","-1.14%"
"2011-3-16","2,930.80","2,894.25","2,934.02","2,894.25","13.08B","1.19%"
"2011-3-15","2,896.26","2,927.98","2,927.98","2,850.94","15.50B","-1.41%"
"2011-3-14","2,937.63","2,923.98","2,939.65","2,914.46","11.69B","0.13%"
"2011-3-11","2,933.80","2,942.42","2,966.98","2,927.68","11.60B","-0.79%"
"2011-3-10","2,957.14","2,995.77","2,995.77","2,954.37","12.38B","-1.50%"
"2011-3-9","3,002.15","3,002.55","3,012.04","2,989.34","12.48B","0.07%"
"2011-3-8","2,999.94","2,996.73","3,001.62","2,976.60","12.67B","0.12%"
"2011-3-7","2,996.21","2,952.72","3,000.43","2,952.72","16.01B","1.83%"
"2011-3-4","2,942.31","2,902.19","2,944.46","2,898.08","11.83B","1.35%"
"2011-3-3","2,902.98","2,918.73","2,937.56","2,900.76","15.05B","-0.37%"
"2011-3-2","2,913.81","2,905.51","2,924.96","2,883.57","13.34B","-0.18%"
"2011-3-1","2,918.92","2,906.28","2,931.58","2,901.55","13.66B","0.48%"
"2011-2-28","2,905.05","2,880.17","2,906.17","2,861.82","11.87B","0.92%"
"2011-2-25","2,878.57","2,876.78","2,890.32","2,848.65","10.01B","0.00%"
"2011-2-24","2,878.60","2,861.39","2,881.54","2,854.56","10.98B","0.56%"
"2011-2-23","2,862.63","2,844.99","2,868.48","2,839.20","11.11B","0.25%"
"2011-2-22","2,855.52","2,941.32","2,944.41","2,851.62","15.30B","-2.62%"
"2011-2-21","2,932.25","2,886.54","2,932.82","2,884.19","11.89B","1.12%"
"2011-2-18","2,899.79","2,924.23","2,924.23","2,890.26","11.38B","-0.93%"
"2011-2-17","2,926.96","2,929.26","2,939.28","2,905.03","13.04B","0.10%"
"2011-2-16","2,923.90","2,893.68","2,924.19","2,882.55","12.78B","0.85%"
"2011-2-15","2,899.24","2,900.43","2,934.47","2,892.64","15.24B","0.00%"
"2011-2-14","2,899.13","2,828.57","2,906.26","2,828.57","15.42B","2.54%"
"2011-2-11","2,827.33","2,815.12","2,835.41","2,807.61","10.78B","0.33%"
"2011-2-10","2,818.16","2,769.65","2,819.06","2,760.18","9.79B","1.59%"
"2011-2-9","2,774.07","2,778.70","2,804.21","2,764.87","8.73B","-0.89%"
"2011-2-1","2,798.96","2,795.07","2,805.05","2,785.30","7.34B","0.30%"
"2011-1-31","2,790.69","2,751.53","2,790.92","2,748.54","9.15B","1.38%"
"2011-1-28","2,752.75","2,741.31","2,759.44","2,733.29","8.54B","0.13%"
"2011-1-27","2,749.15","2,690.82","2,753.00","2,677.21","10.56B","1.49%"
"2011-1-26","2,708.81","2,677.17","2,710.74","2,676.77","6.08B","1.17%"
"2011-1-25","2,677.43","2,691.69","2,701.04","2,661.45","6.95B","-0.68%"
"2011-1-24","2,695.72","2,716.52","2,736.11","2,690.65","8.79B","-0.72%"
"2011-1-21","2,715.29","2,668.68","2,746.18","2,667.29","9.56B","1.41%"
"2011-1-20","2,677.65","2,752.80","2,752.80","2,676.13","8.60B","-2.92%"
"2011-1-19","2,758.10","2,707.82","2,759.60","2,700.81","7.85B","1.81%"
"2011-1-18","2,708.98","2,696.15","2,715.41","2,683.37","6.04B","0.09%"
"2011-1-17","2,706.66","2,772.45","2,780.94","2,698.78","9.25B","-3.03%"
"2011-1-14","2,791.34","2,817.05","2,817.05","2,780.44","7.68B","-1.29%"
"2011-1-13","2,827.71","2,830.53","2,837.53","2,810.87","7.49B","0.23%"
"2011-1-12","2,821.31","2,811.79","2,828.47","2,788.13","7.92B","0.62%"
"2011-1-11","2,804.05","2,783.48","2,810.76","2,770.34","8.06B","0.44%"
"2011-1-10","2,791.81","2,832.62","2,847.36","2,786.86","9.08B","-1.66%"
"2011-1-7","2,838.80","2,820.66","2,868.01","2,807.87","11.31B","0.52%"
"2011-1-6","2,824.20","2,838.43","2,853.88","2,816.95","8.47B","-0.51%"
"2011-1-5","2,838.59","2,833.12","2,850.49","2,824.30","10.44B","-0.49%"
"2011-1-4","2,852.65","2,825.33","2,855.40","2,810.11","11.01B","1.59%"
"2010-12-31","2,808.08","2,759.16","2,808.93","2,758.13","8.34B","1.76%"
"2010-12-30","2,759.58","2,751.97","2,768.13","2,724.54","7.32B","0.29%"
"2010-12-29","2,751.53","2,735.48","2,753.03","2,721.48","6.39B","0.68%"
"2010-12-28","2,732.99","2,768.03","2,775.15","2,730.41","8.43B","-1.74%"
"2010-12-27","2,781.40","2,842.81","2,876.81","2,774.54","9.78B","-1.90%"
"2010-12-24","2,835.16","2,841.35","2,853.49","2,813.50","8.12B","-0.70%"
"2010-12-23","2,855.22","2,874.20","2,893.71","2,849.84","8.90B","-0.79%"
"2010-12-22","2,877.90","2,910.73","2,917.20","2,867.05","9.83B","-0.90%"
"2010-12-21","2,904.11","2,857.59","2,908.17","2,846.63","10.68B","1.79%"
"2010-12-20","2,852.92","2,901.47","2,911.56","2,804.56","11.38B","-1.41%"
"2010-12-17","2,893.74","2,896.77","2,898.81","2,881.00","7.37B","-0.15%"
"2010-12-16","2,898.14","2,908.87","2,921.27","2,891.86","8.76B","-0.46%"
"2010-12-15","2,911.41","2,927.26","2,939.05","2,905.65","10.95B","-0.54%"
"2010-12-14","2,927.08","2,928.30","2,933.41","2,912.42","12.09B","0.14%"
"2010-12-13","2,922.95","2,850.33","2,923.77","2,847.66","12.89B","2.88%"
"2010-12-10","2,841.04","2,798.74","2,850.42","2,792.52","8.05B","1.07%"
"2010-12-9","2,810.95","2,837.61","2,854.70","2,808.51","9.46B","-1.32%"
"2010-12-8","2,848.55","2,868.73","2,880.56","2,843.94","8.67B","-0.95%"
"2010-12-7","2,875.86","2,843.77","2,884.53","2,809.11","8.68B","0.65%"
"2010-12-6","2,857.18","2,850.38","2,871.41","2,831.70","8.98B","0.52%"
"2010-12-3","2,842.43","2,846.72","2,853.40","2,822.74","8.35B","-0.04%"
"2010-12-2","2,843.61","2,860.46","2,870.81","2,841.47","10.42B","0.71%"
"2010-12-1","2,823.45","2,810.54","2,834.20","2,795.81","8.13B","0.12%"
"2010-11-30","2,820.18","2,863.41","2,881.16","2,758.92","13.93B","-1.61%"
"2010-11-29","2,866.36","2,861.15","2,878.83","2,841.80","10.25B","-0.19%"
"2010-11-26","2,871.70","2,890.29","2,894.42","2,851.96","11.09B","-0.92%"
"2010-11-25","2,898.26","2,875.86","2,901.67","2,856.96","13.16B","1.34%"
"2010-11-24","2,859.94","2,794.86","2,861.48","2,794.86","11.62B","1.12%"
"2010-11-23","2,828.28","2,872.17","2,872.17","2,791.58","11.63B","-1.94%"
"2010-11-22","2,884.37","2,861.61","2,904.97","2,852.77","12.71B","-0.15%"
"2010-11-19","2,888.57","2,879.65","2,888.75","2,806.64","12.38B","0.81%"
"2010-11-18","2,865.45","2,855.61","2,873.70","2,827.18","10.22B","0.94%"
